,Unnamed: 0,poutcome,y,poutcome_status,unknown,failure,other,success
2016,2016,unknown,0,1,1,0,0,0
2017,2017,unknown,1,1,1,0,0,0
2018,2018,unknown,0,1,1,0,0,0
2019,2019,failure,0,2,0,1,0,0
2020,2020,unknown,0,1,1,0,0,0
2021,2021,unknown,0,1,1,0,0,0
2022,2022,unknown,0,1,1,0,0,0
2023,2023,unknown,0,1,1,0,0,0
2024,2024,unknown,0,1,1,0,0,0
2025,2025,unknown,0,1,1,0,0,0
2026,2026,unknown,0,1,1,0,0,0
2027,2027,unknown,0,1,1,0,0,0
2028,2028,unknown,0,1,1,0,0,0
2029,2029,unknown,0,1,1,0,0,0
2030,2030,unknown,0,1,1,0,0,0
2031,2031,unknown,0,1,1,0,0,0
2032,2032,failure,1,2,0,1,0,0
2033,2033,unknown,1,1,1,0,0,0
2034,2034,unknown,0,1,1,0,0,0
2035,2035,unknown,0,1,1,0,0,0
2036,2036,unknown,0,1,1,0,0,0
2037,2037,other,1,3,0,0,1,0
2038,2038,unknown,0,1,1,0,0,0
2039,2039,unknown,0,1,1,0,0,0
2040,2040,unknown,0,1,1,0,0,0
2041,2041,unknown,0,1,1,0,0,0
2042,2042,unknown,0,1,1,0,0,0
2043,2043,unknown,0,1,1,0,0,0
2044,2044,unknown,0,1,1,0,0,0
2045,2045,unknown,0,1,1,0,0,0
2046,2046,unknown,0,1,1,0,0,0
2047,2047,unknown,0,1,1,0,0,0
2048,2048,unknown,0,1,1,0,0,0
2049,2049,success,1,4,0,0,0,1
2050,2050,failure,0,2,0,1,0,0
2051,2051,unknown,1,1,1,0,0,0
2052,2052,unknown,0,1,1,0,0,0
2053,2053,unknown,0,1,1,0,0,0
2054,2054,unknown,0,1,1,0,0,0
2055,2055,success,1,4,0,0,0,1
2056,2056,unknown,0,1,1,0,0,0
2057,2057,unknown,0,1,1,0,0,0
2058,2058,unknown,0,1,1,0,0,0
2059,2059,unknown,0,1,1,0,0,0
2060,2060,unknown,0,1,1,0,0,0
2061,2061,unknown,0,1,1,0,0,0
2062,2062,failure,0,2,0,1,0,0
2063,2063,unknown,0,1,1,0,0,0
2064,2064,unknown,0,1,1,0,0,0
2065,2065,unknown,0,1,1,0,0,0
2066,2066,unknown,0,1,1,0,0,0
2067,2067,other,0,3,0,0,1,0
2068,2068,failure,1,2,0,1,0,0
2069,2069,failure,0,2,0,1,0,0
2070,2070,success,0,4,0,0,0,1
2071,2071,unknown,0,1,1,0,0,0
2072,2072,unknown,0,1,1,0,0,0
2073,2073,unknown,1,1,1,0,0,0
2074,2074,unknown,0,1,1,0,0,0
2075,2075,failure,0,2,0,1,0,0
2076,2076,unknown,0,1,1,0,0,0
2077,2077,unknown,1,1,1,0,0,0
2078,2078,unknown,0,1,1,0,0,0
2079,2079,unknown,0,1,1,0,0,0
2080,2080,unknown,0,1,1,0,0,0
2081,2081,unknown,0,1,1,0,0,0
2082,2082,unknown,0,1,1,0,0,0
2083,2083,unknown,0,1,1,0,0,0
2084,2084,unknown,0,1,1,0,0,0
2085,2085,unknown,0,1,1,0,0,0
2086,2086,unknown,0,1,1,0,0,0
2087,2087,unknown,0,1,1,0,0,0
2088,2088,other,0,3,0,0,1,0
2089,2089,unknown,1,1,1,0,0,0
2090,2090,unknown,0,1,1,0,0,0
2091,2091,unknown,0,1,1,0,0,0
2092,2092,unknown,0,1,1,0,0,0
2093,2093,unknown,0,1,1,0,0,0
2094,2094,unknown,0,1,1,0,0,0
2095,2095,unknown,0,1,1,0,0,0
2096,2096,other,0,3,0,0,1,0
2097,2097,unknown,0,1,1,0,0,0
2098,2098,unknown,0,1,1,0,0,0
2099,2099,unknown,0,1,1,0,0,0
2100,2100,unknown,0,1,1,0,0,0
2101,2101,unknown,0,1,1,0,0,0
2102,2102,unknown,0,1,1,0,0,0
2103,2103,success,0,4,0,0,0,1
2104,2104,failure,0,2,0,1,0,0
2105,2105,unknown,0,1,1,0,0,0
2106,2106,unknown,0,1,1,0,0,0
2107,2107,unknown,0,1,1,0,0,0
2108,2108,unknown,0,1,1,0,0,0
2109,2109,unknown,0,1,1,0,0,0
2110,2110,unknown,0,1,1,0,0,0
2111,2111,unknown,0,1,1,0,0,0
2112,2112,unknown,0,1,1,0,0,0
2113,2113,unknown,0,1,1,0,0,0
2114,2114,unknown,1,1,1,0,0,0
2115,2115,unknown,0,1,1,0,0,0
2116,2116,unknown,0,1,1,0,0,0
2117,2117,unknown,0,1,1,0,0,0
2118,2118,unknown,0,1,1,0,0,0
2119,2119,unknown,0,1,1,0,0,0
2120,2120,unknown,1,1,1,0,0,0
2121,2121,other,0,3,0,0,1,0
2122,2122,success,1,4,0,0,0,1
2123,2123,failure,0,2,0,1,0,0
2124,2124,unknown,0,1,1,0,0,0
2125,2125,unknown,0,1,1,0,0,0
2126,2126,unknown,0,1,1,0,0,0
2127,2127,unknown,0,1,1,0,0,0
2128,2128,unknown,0,1,1,0,0,0
2129,2129,unknown,1,1,1,0,0,0
2130,2130,unknown,0,1,1,0,0,0
2131,2131,failure,1,2,0,1,0,0
2132,2132,unknown,0,1,1,0,0,0
2133,2133,unknown,0,1,1,0,0,0
2134,2134,unknown,0,1,1,0,0,0
2135,2135,unknown,0,1,1,0,0,0
2136,2136,unknown,0,1,1,0,0,0
2137,2137,unknown,0,1,1,0,0,0
2138,2138,unknown,0,1,1,0,0,0
2139,2139,unknown,0,1,1,0,0,0
2140,2140,unknown,1,1,1,0,0,0
2141,2141,unknown,0,1,1,0,0,0
2142,2142,unknown,0,1,1,0,0,0
2143,2143,other,1,3,0,0,1,0
2144,2144,unknown,0,1,1,0,0,0
2145,2145,unknown,0,1,1,0,0,0
2146,2146,unknown,0,1,1,0,0,0
2147,2147,unknown,0,1,1,0,0,0
2148,2148,unknown,1,1,1,0,0,0
2149,2149,unknown,0,1,1,0,0,0
2150,2150,unknown,0,1,1,0,0,0
2151,2151,failure,0,2,0,1,0,0
2152,2152,unknown,0,1,1,0,0,0
2153,2153,unknown,0,1,1,0,0,0
2154,2154,unknown,0,1,1,0,0,0
2155,2155,unknown,0,1,1,0,0,0
2156,2156,unknown,0,1,1,0,0,0
2157,2157,unknown,0,1,1,0,0,0
2158,2158,unknown,0,1,1,0,0,0
2159,2159,failure,1,2,0,1,0,0
2160,2160,unknown,0,1,1,0,0,0
2161,2161,unknown,0,1,1,0,0,0
2162,2162,unknown,0,1,1,0,0,0
2163,2163,unknown,0,1,1,0,0,0
2164,2164,unknown,0,1,1,0,0,0
2165,2165,unknown,0,1,1,0,0,0
2166,2166,other,0,3,0,0,1,0
2167,2167,unknown,0,1,1,0,0,0
2168,2168,unknown,1,1,1,0,0,0
2169,2169,unknown,0,1,1,0,0,0
2170,2170,unknown,0,1,1,0,0,0
2171,2171,unknown,0,1,1,0,0,0
2172,2172,unknown,0,1,1,0,0,0
2173,2173,unknown,0,1,1,0,0,0
2174,2174,unknown,0,1,1,0,0,0
2175,2175,unknown,0,1,1,0,0,0
2176,2176,success,1,4,0,0,0,1
2177,2177,unknown,0,1,1,0,0,0
2178,2178,unknown,0,1,1,0,0,0
2179,2179,unknown,0,1,1,0,0,0
2180,2180,unknown,0,1,1,0,0,0
2181,2181,failure,0,2,0,1,0,0
2182,2182,unknown,1,1,1,0,0,0
2183,2183,unknown,0,1,1,0,0,0
2184,2184,unknown,0,1,1,0,0,0
2185,2185,failure,0,2,0,1,0,0
2186,2186,unknown,0,1,1,0,0,0
2187,2187,unknown,0,1,1,0,0,0
2188,2188,success,0,4,0,0,0,1
2189,2189,unknown,0,1,1,0,0,0
2190,2190,unknown,0,1,1,0,0,0
2191,2191,unknown,0,1,1,0,0,0
2192,2192,unknown,0,1,1,0,0,0
2193,2193,unknown,0,1,1,0,0,0
2194,2194,unknown,0,1,1,0,0,0
2195,2195,unknown,1,1,1,0,0,0
2196,2196,failure,0,2,0,1,0,0
2197,2197,unknown,0,1,1,0,0,0
2198,2198,unknown,0,1,1,0,0,0
2199,2199,unknown,0,1,1,0,0,0
2200,2200,unknown,0,1,1,0,0,0
2201,2201,unknown,0,1,1,0,0,0
2202,2202,unknown,1,1,1,0,0,0
2203,2203,unknown,0,1,1,0,0,0
2204,2204,unknown,0,1,1,0,0,0
2205,2205,unknown,0,1,1,0,0,0
2206,2206,unknown,0,1,1,0,0,0
2207,2207,unknown,0,1,1,0,0,0
2208,2208,unknown,0,1,1,0,0,0
2209,2209,unknown,0,1,1,0,0,0
2210,2210,unknown,0,1,1,0,0,0
2211,2211,unknown,0,1,1,0,0,0
2212,2212,failure,1,2,0,1,0,0
2213,2213,failure,1,2,0,1,0,0
2214,2214,unknown,0,1,1,0,0,0
2215,2215,other,0,3,0,0,1,0
2216,2216,unknown,0,1,1,0,0,0
2217,2217,unknown,0,1,1,0,0,0
2218,2218,unknown,0,1,1,0,0,0
2219,2219,unknown,1,1,1,0,0,0
2220,2220,failure,1,2,0,1,0,0
2221,2221,unknown,0,1,1,0,0,0
2222,2222,unknown,0,1,1,0,0,0
2223,2223,unknown,0,1,1,0,0,0
2224,2224,unknown,0,1,1,0,0,0
2225,2225,unknown,0,1,1,0,0,0
2226,2226,unknown,0,1,1,0,0,0
2227,2227,unknown,0,1,1,0,0,0
2228,2228,unknown,0,1,1,0,0,0
2229,2229,unknown,0,1,1,0,0,0
2230,2230,unknown,0,1,1,0,0,0
2231,2231,unknown,0,1,1,0,0,0
2232,2232,unknown,0,1,1,0,0,0
2233,2233,unknown,1,1,1,0,0,0
2234,2234,unknown,0,1,1,0,0,0
2235,2235,failure,0,2,0,1,0,0
2236,2236,unknown,0,1,1,0,0,0
2237,2237,unknown,0,1,1,0,0,0
2238,2238,unknown,0,1,1,0,0,0
2239,2239,unknown,0,1,1,0,0,0
2240,2240,unknown,0,1,1,0,0,0
2241,2241,unknown,0,1,1,0,0,0
2242,2242,failure,0,2,0,1,0,0
2243,2243,unknown,0,1,1,0,0,0
2244,2244,unknown,0,1,1,0,0,0
2245,2245,unknown,0,1,1,0,0,0
2246,2246,unknown,0,1,1,0,0,0
2247,2247,unknown,0,1,1,0,0,0
2248,2248,unknown,0,1,1,0,0,0
2249,2249,failure,0,2,0,1,0,0
2250,2250,unknown,0,1,1,0,0,0
2251,2251,success,1,4,0,0,0,1
2252,2252,unknown,0,1,1,0,0,0
2253,2253,unknown,0,1,1,0,0,0
2254,2254,unknown,0,1,1,0,0,0
2255,2255,failure,0,2,0,1,0,0
2256,2256,unknown,0,1,1,0,0,0
2257,2257,unknown,0,1,1,0,0,0
2258,2258,unknown,0,1,1,0,0,0
2259,2259,unknown,1,1,1,0,0,0
2260,2260,unknown,0,1,1,0,0,0
2261,2261,unknown,0,1,1,0,0,0
2262,2262,unknown,0,1,1,0,0,0
2263,2263,failure,0,2,0,1,0,0
2264,2264,unknown,0,1,1,0,0,0
2265,2265,unknown,0,1,1,0,0,0
2266,2266,success,0,4,0,0,0,1
2267,2267,unknown,0,1,1,0,0,0
2268,2268,unknown,0,1,1,0,0,0
2269,2269,unknown,0,1,1,0,0,0
2270,2270,unknown,0,1,1,0,0,0
2271,2271,failure,0,2,0,1,0,0
2272,2272,unknown,0,1,1,0,0,0
2273,2273,unknown,0,1,1,0,0,0
2274,2274,unknown,1,1,1,0,0,0
2275,2275,unknown,0,1,1,0,0,0
2276,2276,unknown,0,1,1,0,0,0
2277,2277,other,0,3,0,0,1,0
2278,2278,unknown,0,1,1,0,0,0
2279,2279,unknown,0,1,1,0,0,0
2280,2280,unknown,0,1,1,0,0,0
2281,2281,unknown,0,1,1,0,0,0
2282,2282,unknown,0,1,1,0,0,0
2283,2283,unknown,0,1,1,0,0,0
2284,2284,unknown,0,1,1,0,0,0
2285,2285,unknown,0,1,1,0,0,0
2286,2286,unknown,0,1,1,0,0,0
2287,2287,unknown,0,1,1,0,0,0
2288,2288,unknown,0,1,1,0,0,0
2289,2289,unknown,0,1,1,0,0,0
2290,2290,unknown,0,1,1,0,0,0
2291,2291,unknown,0,1,1,0,0,0
2292,2292,unknown,0,1,1,0,0,0
2293,2293,failure,0,2,0,1,0,0
2294,2294,other,0,3,0,0,1,0
2295,2295,unknown,0,1,1,0,0,0
2296,2296,unknown,1,1,1,0,0,0
2297,2297,unknown,0,1,1,0,0,0
2298,2298,unknown,0,1,1,0,0,0
2299,2299,unknown,0,1,1,0,0,0
2300,2300,unknown,0,1,1,0,0,0
2301,2301,unknown,0,1,1,0,0,0
2302,2302,failure,0,2,0,1,0,0
2303,2303,unknown,0,1,1,0,0,0
2304,2304,unknown,0,1,1,0,0,0
2305,2305,unknown,0,1,1,0,0,0
2306,2306,failure,0,2,0,1,0,0
2307,2307,unknown,0,1,1,0,0,0
2308,2308,unknown,0,1,1,0,0,0
2309,2309,unknown,0,1,1,0,0,0
2310,2310,unknown,0,1,1,0,0,0
2311,2311,unknown,0,1,1,0,0,0
2312,2312,unknown,0,1,1,0,0,0
2313,2313,unknown,0,1,1,0,0,0
2314,2314,unknown,0,1,1,0,0,0
2315,2315,unknown,0,1,1,0,0,0
2316,2316,unknown,0,1,1,0,0,0
2317,2317,unknown,0,1,1,0,0,0
2318,2318,failure,0,2,0,1,0,0
2319,2319,unknown,0,1,1,0,0,0
2320,2320,unknown,0,1,1,0,0,0
2321,2321,unknown,1,1,1,0,0,0
2322,2322,unknown,0,1,1,0,0,0
2323,2323,unknown,0,1,1,0,0,0
2324,2324,unknown,0,1,1,0,0,0
2325,2325,other,0,3,0,0,1,0
2326,2326,unknown,0,1,1,0,0,0
2327,2327,unknown,0,1,1,0,0,0
2328,2328,unknown,0,1,1,0,0,0
2329,2329,unknown,0,1,1,0,0,0
2330,2330,unknown,0,1,1,0,0,0
2331,2331,unknown,0,1,1,0,0,0
2332,2332,other,1,3,0,0,1,0
2333,2333,unknown,0,1,1,0,0,0
2334,2334,unknown,0,1,1,0,0,0
2335,2335,failure,0,2,0,1,0,0
2336,2336,unknown,0,1,1,0,0,0
2337,2337,unknown,0,1,1,0,0,0
2338,2338,unknown,0,1,1,0,0,0
2339,2339,unknown,0,1,1,0,0,0
2340,2340,unknown,0,1,1,0,0,0
2341,2341,unknown,0,1,1,0,0,0
2342,2342,unknown,0,1,1,0,0,0
2343,2343,unknown,0,1,1,0,0,0
2344,2344,unknown,0,1,1,0,0,0
2345,2345,failure,0,2,0,1,0,0
2346,2346,unknown,0,1,1,0,0,0
2347,2347,unknown,0,1,1,0,0,0
2348,2348,unknown,0,1,1,0,0,0
2349,2349,unknown,0,1,1,0,0,0
2350,2350,unknown,0,1,1,0,0,0
2351,2351,unknown,0,1,1,0,0,0
2352,2352,unknown,0,1,1,0,0,0
2353,2353,unknown,0,1,1,0,0,0
2354,2354,unknown,0,1,1,0,0,0
2355,2355,unknown,0,1,1,0,0,0
2356,2356,unknown,0,1,1,0,0,0
2357,2357,unknown,0,1,1,0,0,0
2358,2358,unknown,0,1,1,0,0,0
2359,2359,failure,0,2,0,1,0,0
2360,2360,unknown,0,1,1,0,0,0
2361,2361,unknown,0,1,1,0,0,0
2362,2362,unknown,0,1,1,0,0,0
2363,2363,unknown,0,1,1,0,0,0
2364,2364,unknown,0,1,1,0,0,0
2365,2365,other,0,3,0,0,1,0
2366,2366,unknown,0,1,1,0,0,0
2367,2367,unknown,0,1,1,0,0,0
2368,2368,unknown,0,1,1,0,0,0
2369,2369,unknown,0,1,1,0,0,0
2370,2370,unknown,1,1,1,0,0,0
2371,2371,unknown,0,1,1,0,0,0
2372,2372,success,1,4,0,0,0,1
2373,2373,unknown,0,1,1,0,0,0
2374,2374,unknown,0,1,1,0,0,0
2375,2375,unknown,1,1,1,0,0,0
2376,2376,unknown,1,1,1,0,0,0
2377,2377,unknown,0,1,1,0,0,0
2378,2378,unknown,0,1,1,0,0,0
2379,2379,failure,0,2,0,1,0,0
2380,2380,success,0,4,0,0,0,1
2381,2381,unknown,0,1,1,0,0,0
2382,2382,unknown,0,1,1,0,0,0
2383,2383,unknown,0,1,1,0,0,0
2384,2384,unknown,0,1,1,0,0,0
2385,2385,unknown,0,1,1,0,0,0
2386,2386,unknown,0,1,1,0,0,0
2387,2387,unknown,0,1,1,0,0,0
2388,2388,unknown,0,1,1,0,0,0
2389,2389,unknown,0,1,1,0,0,0
2390,2390,unknown,0,1,1,0,0,0
2391,2391,unknown,0,1,1,0,0,0
2392,2392,unknown,0,1,1,0,0,0
2393,2393,unknown,0,1,1,0,0,0
2394,2394,unknown,0,1,1,0,0,0
2395,2395,unknown,0,1,1,0,0,0
2396,2396,failure,0,2,0,1,0,0
2397,2397,unknown,0,1,1,0,0,0
2398,2398,unknown,0,1,1,0,0,0
2399,2399,unknown,0,1,1,0,0,0
2400,2400,unknown,0,1,1,0,0,0
2401,2401,unknown,0,1,1,0,0,0
2402,2402,unknown,0,1,1,0,0,0
2403,2403,unknown,0,1,1,0,0,0
2404,2404,unknown,0,1,1,0,0,0
2405,2405,failure,0,2,0,1,0,0
2406,2406,unknown,0,1,1,0,0,0
2407,2407,unknown,0,1,1,0,0,0
2408,2408,unknown,0,1,1,0,0,0
2409,2409,unknown,0,1,1,0,0,0
2410,2410,unknown,0,1,1,0,0,0
2411,2411,unknown,0,1,1,0,0,0
2412,2412,unknown,0,1,1,0,0,0
2413,2413,unknown,0,1,1,0,0,0
2414,2414,unknown,0,1,1,0,0,0
2415,2415,unknown,0,1,1,0,0,0
2416,2416,unknown,0,1,1,0,0,0
2417,2417,unknown,0,1,1,0,0,0
2418,2418,unknown,0,1,1,0,0,0
2419,2419,unknown,1,1,1,0,0,0
2420,2420,unknown,0,1,1,0,0,0
2421,2421,unknown,1,1,1,0,0,0
2422,2422,unknown,0,1,1,0,0,0
2423,2423,unknown,0,1,1,0,0,0
2424,2424,unknown,0,1,1,0,0,0
2425,2425,unknown,0,1,1,0,0,0
2426,2426,unknown,0,1,1,0,0,0
2427,2427,unknown,0,1,1,0,0,0
2428,2428,unknown,0,1,1,0,0,0
2429,2429,failure,0,2,0,1,0,0
2430,2430,failure,0,2,0,1,0,0
2431,2431,failure,1,2,0,1,0,0
2432,2432,unknown,0,1,1,0,0,0
2433,2433,failure,1,2,0,1,0,0
2434,2434,unknown,0,1,1,0,0,0
2435,2435,unknown,0,1,1,0,0,0
2436,2436,other,1,3,0,0,1,0
2437,2437,unknown,0,1,1,0,0,0
2438,2438,failure,0,2,0,1,0,0
2439,2439,unknown,0,1,1,0,0,0
2440,2440,unknown,0,1,1,0,0,0
2441,2441,unknown,0,1,1,0,0,0
2442,2442,unknown,0,1,1,0,0,0
2443,2443,unknown,0,1,1,0,0,0
2444,2444,failure,1,2,0,1,0,0
2445,2445,unknown,0,1,1,0,0,0
2446,2446,failure,0,2,0,1,0,0
2447,2447,failure,0,2,0,1,0,0
2448,2448,unknown,0,1,1,0,0,0
2449,2449,success,1,4,0,0,0,1
2450,2450,unknown,0,1,1,0,0,0
2451,2451,unknown,0,1,1,0,0,0
2452,2452,unknown,0,1,1,0,0,0
2453,2453,unknown,0,1,1,0,0,0
2454,2454,unknown,0,1,1,0,0,0
2455,2455,unknown,0,1,1,0,0,0
2456,2456,unknown,0,1,1,0,0,0
2457,2457,unknown,0,1,1,0,0,0
2458,2458,unknown,0,1,1,0,0,0
2459,2459,unknown,0,1,1,0,0,0
2460,2460,failure,0,2,0,1,0,0
2461,2461,unknown,0,1,1,0,0,0
2462,2462,unknown,0,1,1,0,0,0
2463,2463,unknown,0,1,1,0,0,0
2464,2464,unknown,1,1,1,0,0,0
2465,2465,unknown,0,1,1,0,0,0
2466,2466,unknown,0,1,1,0,0,0
2467,2467,unknown,0,1,1,0,0,0
2468,2468,unknown,0,1,1,0,0,0
2469,2469,unknown,0,1,1,0,0,0
2470,2470,unknown,0,1,1,0,0,0
2471,2471,other,1,3,0,0,1,0
2472,2472,unknown,0,1,1,0,0,0
2473,2473,unknown,0,1,1,0,0,0
2474,2474,failure,0,2,0,1,0,0
2475,2475,unknown,0,1,1,0,0,0
2476,2476,unknown,0,1,1,0,0,0
2477,2477,unknown,1,1,1,0,0,0
2478,2478,failure,0,2,0,1,0,0
2479,2479,unknown,0,1,1,0,0,0
2480,2480,unknown,1,1,1,0,0,0
2481,2481,unknown,0,1,1,0,0,0
2482,2482,unknown,0,1,1,0,0,0
2483,2483,unknown,0,1,1,0,0,0
2484,2484,unknown,0,1,1,0,0,0
2485,2485,unknown,0,1,1,0,0,0
2486,2486,failure,1,2,0,1,0,0
2487,2487,unknown,0,1,1,0,0,0
2488,2488,unknown,0,1,1,0,0,0
2489,2489,unknown,0,1,1,0,0,0
2490,2490,unknown,0,1,1,0,0,0
2491,2491,unknown,0,1,1,0,0,0
2492,2492,unknown,0,1,1,0,0,0
2493,2493,unknown,0,1,1,0,0,0
2494,2494,unknown,0,1,1,0,0,0
2495,2495,unknown,0,1,1,0,0,0
2496,2496,unknown,0,1,1,0,0,0
2497,2497,unknown,0,1,1,0,0,0
2498,2498,unknown,0,1,1,0,0,0
2499,2499,unknown,1,1,1,0,0,0
2500,2500,unknown,0,1,1,0,0,0
2501,2501,unknown,0,1,1,0,0,0
2502,2502,unknown,0,1,1,0,0,0
2503,2503,unknown,0,1,1,0,0,0
2504,2504,unknown,0,1,1,0,0,0
2505,2505,unknown,0,1,1,0,0,0
2506,2506,unknown,0,1,1,0,0,0
2507,2507,unknown,0,1,1,0,0,0
2508,2508,unknown,0,1,1,0,0,0
2509,2509,unknown,0,1,1,0,0,0
2510,2510,unknown,0,1,1,0,0,0
2511,2511,unknown,0,1,1,0,0,0
2512,2512,unknown,1,1,1,0,0,0
2513,2513,unknown,0,1,1,0,0,0
2514,2514,unknown,0,1,1,0,0,0
2515,2515,unknown,0,1,1,0,0,0
2516,2516,unknown,0,1,1,0,0,0
2517,2517,unknown,0,1,1,0,0,0
2518,2518,unknown,0,1,1,0,0,0
2519,2519,unknown,0,1,1,0,0,0
2520,2520,unknown,0,1,1,0,0,0
2521,2521,unknown,0,1,1,0,0,0
2522,2522,unknown,0,1,1,0,0,0
2523,2523,unknown,0,1,1,0,0,0
2524,2524,failure,0,2,0,1,0,0
2525,2525,other,0,3,0,0,1,0
2526,2526,unknown,0,1,1,0,0,0
2527,2527,unknown,0,1,1,0,0,0
2528,2528,unknown,0,1,1,0,0,0
2529,2529,failure,0,2,0,1,0,0
2530,2530,unknown,0,1,1,0,0,0
2531,2531,unknown,0,1,1,0,0,0
2532,2532,unknown,0,1,1,0,0,0
2533,2533,unknown,0,1,1,0,0,0
2534,2534,unknown,0,1,1,0,0,0
2535,2535,unknown,0,1,1,0,0,0
2536,2536,failure,0,2,0,1,0,0
2537,2537,unknown,0,1,1,0,0,0
2538,2538,unknown,0,1,1,0,0,0
2539,2539,success,1,4,0,0,0,1
2540,2540,other,1,3,0,0,1,0
2541,2541,unknown,0,1,1,0,0,0
2542,2542,unknown,0,1,1,0,0,0
2543,2543,unknown,0,1,1,0,0,0
2544,2544,unknown,0,1,1,0,0,0
2545,2545,unknown,0,1,1,0,0,0
2546,2546,unknown,0,1,1,0,0,0
2547,2547,unknown,0,1,1,0,0,0
2548,2548,unknown,0,1,1,0,0,0
2549,2549,unknown,0,1,1,0,0,0
2550,2550,unknown,0,1,1,0,0,0
2551,2551,unknown,0,1,1,0,0,0
2552,2552,unknown,0,1,1,0,0,0
2553,2553,unknown,1,1,1,0,0,0
2554,2554,unknown,0,1,1,0,0,0
2555,2555,failure,0,2,0,1,0,0
2556,2556,failure,1,2,0,1,0,0
2557,2557,unknown,0,1,1,0,0,0
2558,2558,unknown,0,1,1,0,0,0
2559,2559,unknown,0,1,1,0,0,0
2560,2560,failure,0,2,0,1,0,0
2561,2561,unknown,0,1,1,0,0,0
2562,2562,unknown,0,1,1,0,0,0
2563,2563,failure,0,2,0,1,0,0
2564,2564,unknown,0,1,1,0,0,0
2565,2565,unknown,0,1,1,0,0,0
2566,2566,unknown,0,1,1,0,0,0
2567,2567,unknown,0,1,1,0,0,0
2568,2568,unknown,1,1,1,0,0,0
2569,2569,unknown,0,1,1,0,0,0
2570,2570,unknown,0,1,1,0,0,0
2571,2571,unknown,0,1,1,0,0,0
2572,2572,unknown,0,1,1,0,0,0
2573,2573,unknown,0,1,1,0,0,0
2574,2574,unknown,0,1,1,0,0,0
2575,2575,unknown,0,1,1,0,0,0
2576,2576,unknown,0,1,1,0,0,0
2577,2577,unknown,0,1,1,0,0,0
2578,2578,unknown,0,1,1,0,0,0
2579,2579,unknown,0,1,1,0,0,0
2580,2580,unknown,0,1,1,0,0,0
2581,2581,unknown,0,1,1,0,0,0
2582,2582,unknown,0,1,1,0,0,0
2583,2583,success,1,4,0,0,0,1
2584,2584,unknown,0,1,1,0,0,0
2585,2585,unknown,0,1,1,0,0,0
2586,2586,unknown,0,1,1,0,0,0
2587,2587,unknown,0,1,1,0,0,0
2588,2588,unknown,0,1,1,0,0,0
2589,2589,unknown,0,1,1,0,0,0
2590,2590,unknown,0,1,1,0,0,0
2591,2591,unknown,0,1,1,0,0,0
2592,2592,unknown,0,1,1,0,0,0
2593,2593,unknown,0,1,1,0,0,0
2594,2594,unknown,0,1,1,0,0,0
2595,2595,unknown,0,1,1,0,0,0
2596,2596,failure,0,2,0,1,0,0
2597,2597,unknown,0,1,1,0,0,0
2598,2598,failure,0,2,0,1,0,0
2599,2599,unknown,0,1,1,0,0,0
2600,2600,unknown,0,1,1,0,0,0
2601,2601,unknown,0,1,1,0,0,0
2602,2602,unknown,0,1,1,0,0,0
2603,2603,unknown,0,1,1,0,0,0
2604,2604,unknown,0,1,1,0,0,0
2605,2605,unknown,0,1,1,0,0,0
2606,2606,unknown,0,1,1,0,0,0
2607,2607,unknown,0,1,1,0,0,0
2608,2608,unknown,0,1,1,0,0,0
2609,2609,unknown,0,1,1,0,0,0
2610,2610,unknown,0,1,1,0,0,0
2611,2611,unknown,0,1,1,0,0,0
2612,2612,unknown,0,1,1,0,0,0
2613,2613,failure,0,2,0,1,0,0
2614,2614,unknown,0,1,1,0,0,0
2615,2615,failure,0,2,0,1,0,0
2616,2616,unknown,0,1,1,0,0,0
2617,2617,unknown,0,1,1,0,0,0
2618,2618,unknown,0,1,1,0,0,0
2619,2619,unknown,1,1,1,0,0,0
2620,2620,other,0,3,0,0,1,0
2621,2621,unknown,0,1,1,0,0,0
2622,2622,unknown,0,1,1,0,0,0
2623,2623,unknown,0,1,1,0,0,0
2624,2624,unknown,0,1,1,0,0,0
2625,2625,unknown,0,1,1,0,0,0
2626,2626,unknown,0,1,1,0,0,0
2627,2627,unknown,0,1,1,0,0,0
2628,2628,unknown,0,1,1,0,0,0
2629,2629,unknown,0,1,1,0,0,0
2630,2630,unknown,0,1,1,0,0,0
2631,2631,unknown,0,1,1,0,0,0
2632,2632,unknown,0,1,1,0,0,0
2633,2633,unknown,1,1,1,0,0,0
2634,2634,unknown,0,1,1,0,0,0
2635,2635,unknown,0,1,1,0,0,0
2636,2636,unknown,0,1,1,0,0,0
2637,2637,unknown,0,1,1,0,0,0
2638,2638,unknown,0,1,1,0,0,0
2639,2639,unknown,0,1,1,0,0,0
2640,2640,failure,0,2,0,1,0,0
2641,2641,unknown,0,1,1,0,0,0
2642,2642,unknown,0,1,1,0,0,0
2643,2643,unknown,0,1,1,0,0,0
2644,2644,unknown,1,1,1,0,0,0
2645,2645,unknown,0,1,1,0,0,0
2646,2646,unknown,0,1,1,0,0,0
2647,2647,unknown,0,1,1,0,0,0
2648,2648,unknown,0,1,1,0,0,0
2649,2649,unknown,0,1,1,0,0,0
2650,2650,unknown,0,1,1,0,0,0
2651,2651,unknown,0,1,1,0,0,0
2652,2652,unknown,0,1,1,0,0,0
2653,2653,failure,1,2,0,1,0,0
2654,2654,other,1,3,0,0,1,0
2655,2655,unknown,1,1,1,0,0,0
