,Unnamed: 0,age,job,education,contact,day,month,duration,y,unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown,primary,secondary,tertiary,date,age_range,Young,Middle-aged,Senior,cellular,telephone
3797,3797,30,technician,tertiary,cellular,5,4,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-04-05,Middle-aged,0,1,0,1,0
3798,3798,38,management,tertiary,cellular,24,7,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-24,Middle-aged,0,1,0,1,0
3799,3799,31,blue-collar,secondary,cellular,20,4,158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
3800,3800,32,technician,secondary,cellular,8,8,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-08,Middle-aged,0,1,0,1,0
3801,3801,48,technician,secondary,cellular,6,8,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-06,Middle-aged,0,1,0,1,0
3802,3802,34,admin.,tertiary,cellular,6,2,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-02-06,Middle-aged,0,1,0,1,0
3803,3803,28,student,secondary,cellular,29,1,220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-01-29,Middle-aged,0,1,0,1,0
3804,3804,40,admin.,secondary,unknown,18,6,161,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-18,Middle-aged,0,1,0,0,0
3805,3805,36,entrepreneur,secondary,unknown,20,5,98,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2023-05-20,Middle-aged,0,1,0,0,0
3806,3806,52,retired,secondary,unknown,9,6,79,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2023-06-09,Senior,0,0,1,0,0
3807,3807,46,admin.,primary,unknown,6,5,157,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2023-05-06,Middle-aged,0,1,0,0,0
3808,3808,25,technician,secondary,cellular,21,7,339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-21,Young,1,0,0,1,0
3809,3809,52,blue-collar,secondary,unknown,13,5,274,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-13,Senior,0,0,1,0,0
3810,3810,40,blue-collar,primary,unknown,14,5,977,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-14,Middle-aged,0,1,0,0,0
3811,3811,26,management,tertiary,unknown,12,5,127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-05-12,Middle-aged,0,1,0,0,0
3812,3812,26,blue-collar,primary,unknown,4,6,329,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-06-04,Middle-aged,0,1,0,0,0
3813,3813,35,self-employed,secondary,telephone,21,11,1441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-11-21,Middle-aged,0,1,0,0,1
3814,3814,40,admin.,secondary,unknown,6,5,231,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-06,Middle-aged,0,1,0,0,0
3815,3815,31,management,tertiary,cellular,13,5,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-13,Middle-aged,0,1,0,1,0
3816,3816,32,admin.,secondary,cellular,18,5,213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-18,Middle-aged,0,1,0,1,0
3817,3817,33,admin.,secondary,cellular,30,4,335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-04-30,Middle-aged,0,1,0,1,0
3818,3818,53,services,secondary,cellular,14,5,959,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-14,Senior,0,0,1,1,0
3819,3819,46,technician,secondary,cellular,7,8,429,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-07,Middle-aged,0,1,0,1,0
3820,3820,28,management,tertiary,cellular,28,7,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-28,Middle-aged,0,1,0,1,0
3821,3821,31,blue-collar,secondary,unknown,2,6,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-02,Middle-aged,0,1,0,0,0
3822,3822,44,blue-collar,primary,unknown,7,5,110,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-07,Middle-aged,0,1,0,0,0
3823,3823,35,admin.,secondary,unknown,7,5,326,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-07,Middle-aged,0,1,0,0,0
3824,3824,50,technician,unknown,unknown,28,5,179,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023-05-28,Middle-aged,0,1,0,0,0
3825,3825,32,technician,secondary,cellular,25,8,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-25,Middle-aged,0,1,0,1,0
3826,3826,51,admin.,secondary,cellular,16,10,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-10-16,Senior,0,0,1,1,0
3827,3827,51,management,tertiary,cellular,14,8,248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-14,Senior,0,0,1,1,0
3828,3828,31,blue-collar,unknown,cellular,3,2,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-02-03,Middle-aged,0,1,0,1,0
3829,3829,41,admin.,secondary,unknown,28,5,226,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
3830,3830,57,technician,tertiary,unknown,20,6,174,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2023-06-20,Senior,0,0,1,0,0
3831,3831,34,management,tertiary,cellular,20,4,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-20,Middle-aged,0,1,0,1,0
3832,3832,47,technician,secondary,unknown,28,5,176,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
3833,3833,47,admin.,secondary,cellular,11,7,106,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-11,Middle-aged,0,1,0,1,0
3834,3834,36,self-employed,secondary,cellular,19,11,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-11-19,Middle-aged,0,1,0,1,0
3835,3835,29,housemaid,tertiary,cellular,5,2,110,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-02-05,Middle-aged,0,1,0,1,0
3836,3836,39,technician,secondary,cellular,11,8,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-11,Middle-aged,0,1,0,1,0
3837,3837,53,blue-collar,unknown,unknown,12,5,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-05-12,Senior,0,0,1,0,0
3838,3838,47,blue-collar,secondary,unknown,26,5,118,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
3839,3839,51,technician,secondary,cellular,18,8,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-18,Senior,0,0,1,1,0
3840,3840,48,blue-collar,secondary,telephone,9,7,693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-07-09,Middle-aged,0,1,0,0,1
3841,3841,32,technician,secondary,cellular,13,8,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-13,Middle-aged,0,1,0,1,0
3842,3842,36,management,tertiary,cellular,26,8,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-26,Middle-aged,0,1,0,1,0
3843,3843,50,unknown,primary,cellular,20,4,670,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-04-20,Middle-aged,0,1,0,1,0
3844,3844,39,admin.,secondary,cellular,12,5,454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-05-12,Middle-aged,0,1,0,1,0
3845,3845,31,blue-collar,secondary,unknown,23,5,159,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-23,Middle-aged,0,1,0,0,0
3846,3846,49,admin.,secondary,cellular,5,8,504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-05,Middle-aged,0,1,0,1,0
3847,3847,33,unemployed,secondary,telephone,27,8,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-27,Middle-aged,0,1,0,0,1
3848,3848,26,management,tertiary,cellular,1,6,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-06-01,Middle-aged,0,1,0,1,0
3849,3849,27,blue-collar,secondary,unknown,14,5,332,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
3850,3850,51,blue-collar,primary,telephone,3,2,143,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-02-03,Senior,0,0,1,0,1
3851,3851,26,admin.,secondary,cellular,30,1,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-01-30,Middle-aged,0,1,0,1,0
3852,3852,45,admin.,secondary,cellular,31,7,517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-31,Middle-aged,0,1,0,1,0
3853,3853,54,technician,secondary,cellular,10,7,2029,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-10,Senior,0,0,1,1,0
3854,3854,49,technician,tertiary,cellular,25,5,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-25,Middle-aged,0,1,0,1,0
3855,3855,47,technician,secondary,cellular,14,8,457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-14,Middle-aged,0,1,0,1,0
3856,3856,42,housemaid,primary,cellular,7,8,184,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-08-07,Middle-aged,0,1,0,1,0
3857,3857,50,entrepreneur,tertiary,cellular,18,5,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-05-18,Middle-aged,0,1,0,1,0
3858,3858,37,admin.,secondary,unknown,28,5,158,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
3859,3859,54,blue-collar,primary,telephone,21,11,168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-11-21,Senior,0,0,1,0,1
3860,3860,40,services,secondary,cellular,11,5,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-11,Middle-aged,0,1,0,1,0
3861,3861,50,services,secondary,cellular,14,8,757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-08-14,Middle-aged,0,1,0,1,0
3862,3862,57,retired,secondary,cellular,25,8,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-08-25,Senior,0,0,1,1,0
3863,3863,33,technician,secondary,cellular,11,8,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-11,Middle-aged,0,1,0,1,0
3864,3864,49,technician,secondary,cellular,20,4,390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
3865,3865,35,services,secondary,cellular,18,5,146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-18,Middle-aged,0,1,0,1,0
3866,3866,28,blue-collar,secondary,unknown,28,5,386,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-28,Middle-aged,0,1,0,0,0
3867,3867,58,management,tertiary,cellular,19,8,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-19,Senior,0,0,1,1,0
3868,3868,31,admin.,secondary,cellular,7,7,230,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-07-07,Middle-aged,0,1,0,1,0
3869,3869,36,management,tertiary,cellular,16,7,237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-16,Middle-aged,0,1,0,1,0
3870,3870,49,blue-collar,primary,cellular,8,7,474,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-08,Middle-aged,0,1,0,1,0
3871,3871,30,unemployed,secondary,unknown,20,5,350,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-20,Middle-aged,0,1,0,0,0
3872,3872,29,services,secondary,cellular,28,7,487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-28,Middle-aged,0,1,0,1,0
3873,3873,50,management,unknown,unknown,5,6,1009,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2023-06-05,Middle-aged,0,1,0,0,0
3874,3874,26,student,tertiary,cellular,5,3,87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023-03-05,Middle-aged,0,1,0,1,0
3875,3875,27,housemaid,secondary,telephone,23,7,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-07-23,Middle-aged,0,1,0,0,1
3876,3876,32,blue-collar,secondary,cellular,18,5,183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-18,Middle-aged,0,1,0,1,0
3877,3877,62,unknown,secondary,telephone,2,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-03-02,Senior,0,0,1,0,1
3878,3878,34,blue-collar,secondary,unknown,3,6,115,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-06-03,Middle-aged,0,1,0,0,0
3879,3879,25,admin.,tertiary,cellular,8,4,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-04-08,Young,1,0,0,1,0
3880,3880,34,management,tertiary,unknown,3,6,633,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-03,Middle-aged,0,1,0,0,0
3881,3881,44,technician,secondary,telephone,20,10,718,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-10-20,Middle-aged,0,1,0,0,1
3882,3882,38,management,tertiary,cellular,2,2,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-02-02,Middle-aged,0,1,0,1,0
3883,3883,57,admin.,secondary,cellular,14,8,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-08-14,Senior,0,0,1,1,0
3884,3884,36,self-employed,tertiary,cellular,25,8,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-08-25,Middle-aged,0,1,0,1,0
3885,3885,41,entrepreneur,secondary,cellular,9,7,391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2023-07-09,Middle-aged,0,1,0,1,0
3886,3886,36,management,tertiary,unknown,4,7,85,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-07-04,Middle-aged,0,1,0,0,0
3887,3887,27,management,tertiary,cellular,15,5,373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-15,Middle-aged,0,1,0,1,0
3888,3888,37,technician,secondary,cellular,20,8,289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-20,Middle-aged,0,1,0,1,0
3889,3889,47,management,tertiary,telephone,10,12,805,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-12-10,Middle-aged,0,1,0,0,1
3890,3890,31,services,primary,cellular,7,5,623,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-05-07,Middle-aged,0,1,0,1,0
3891,3891,39,self-employed,secondary,unknown,17,6,483,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2023-06-17,Middle-aged,0,1,0,0,0
3892,3892,35,admin.,tertiary,unknown,9,5,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2023-05-09,Middle-aged,0,1,0,0,0
3893,3893,40,blue-collar,secondary,unknown,7,5,112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-07,Middle-aged,0,1,0,0,0
3894,3894,38,management,tertiary,cellular,17,11,213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-17,Middle-aged,0,1,0,1,0
3895,3895,31,technician,secondary,cellular,20,11,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-20,Middle-aged,0,1,0,1,0
3896,3896,36,blue-collar,primary,cellular,15,4,330,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-04-15,Middle-aged,0,1,0,1,0
3897,3897,53,management,primary,unknown,9,6,104,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2023-06-09,Senior,0,0,1,0,0
3898,3898,59,blue-collar,primary,unknown,29,5,184,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-29,Senior,0,0,1,0,0
3899,3899,29,management,tertiary,cellular,21,7,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-21,Middle-aged,0,1,0,1,0
3900,3900,30,admin.,secondary,unknown,3,6,159,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-06-03,Middle-aged,0,1,0,0,0
3901,3901,52,admin.,secondary,unknown,15,5,391,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-15,Senior,0,0,1,0,0
3902,3902,55,blue-collar,secondary,cellular,12,8,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-08-12,Senior,0,0,1,1,0
3903,3903,56,blue-collar,primary,unknown,9,5,76,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-09,Senior,0,0,1,0,0
3904,3904,32,admin.,secondary,unknown,21,5,189,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-05-21,Middle-aged,0,1,0,0,0
3905,3905,24,blue-collar,secondary,unknown,28,5,94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-28,Young,1,0,0,0,0
3906,3906,51,blue-collar,primary,unknown,29,5,184,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-29,Senior,0,0,1,0,0
3907,3907,36,management,tertiary,cellular,7,8,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-07,Middle-aged,0,1,0,1,0
3908,3908,36,technician,tertiary,cellular,28,1,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-01-28,Middle-aged,0,1,0,1,0
3909,3909,42,management,tertiary,cellular,17,11,525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-17,Middle-aged,0,1,0,1,0
3910,3910,49,admin.,secondary,cellular,21,11,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-11-21,Middle-aged,0,1,0,1,0
3911,3911,48,management,secondary,unknown,26,5,251,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-26,Middle-aged,0,1,0,0,0
3912,3912,36,management,secondary,unknown,30,5,251,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-30,Middle-aged,0,1,0,0,0
3913,3913,48,management,primary,cellular,26,8,219,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-08-26,Middle-aged,0,1,0,1,0
3914,3914,30,technician,tertiary,cellular,27,8,976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-08-27,Middle-aged,0,1,0,1,0
3915,3915,27,management,tertiary,cellular,8,7,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-07-08,Middle-aged,0,1,0,1,0
3916,3916,38,entrepreneur,tertiary,cellular,18,11,185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-11-18,Middle-aged,0,1,0,1,0
3917,3917,36,technician,secondary,cellular,12,8,587,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-12,Middle-aged,0,1,0,1,0
3918,3918,45,technician,secondary,cellular,29,7,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-07-29,Middle-aged,0,1,0,1,0
3919,3919,44,housemaid,tertiary,unknown,17,6,491,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2023-06-17,Middle-aged,0,1,0,0,0
3920,3920,42,technician,secondary,cellular,11,5,432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-05-11,Middle-aged,0,1,0,1,0
3921,3921,37,entrepreneur,tertiary,cellular,21,11,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-11-21,Middle-aged,0,1,0,1,0
3922,3922,48,blue-collar,secondary,cellular,17,4,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-17,Middle-aged,0,1,0,1,0
3923,3923,57,retired,primary,cellular,4,2,75,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-02-04,Senior,0,0,1,1,0
3924,3924,44,services,secondary,cellular,20,4,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
3925,3925,48,technician,secondary,cellular,17,11,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-17,Middle-aged,0,1,0,1,0
3926,3926,56,retired,primary,cellular,27,8,89,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023-08-27,Senior,0,0,1,1,0
3927,3927,37,management,tertiary,unknown,6,6,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2023-06-06,Middle-aged,0,1,0,0,0
3928,3928,47,blue-collar,secondary,unknown,15,5,322,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-15,Middle-aged,0,1,0,0,0
3929,3929,54,housemaid,unknown,cellular,14,4,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-04-14,Senior,0,0,1,1,0
3930,3930,51,retired,secondary,cellular,12,8,417,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-08-12,Senior,0,0,1,1,0
3931,3931,47,admin.,secondary,cellular,18,10,567,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2023-10-18,Middle-aged,0,1,0,1,0
3932,3932,25,management,tertiary,cellular,18,5,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-18,Young,1,0,0,1,0
3933,3933,39,services,secondary,unknown,15,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-10-15,Middle-aged,0,1,0,0,0
3934,3934,40,management,tertiary,cellular,14,8,464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-14,Middle-aged,0,1,0,1,0
3935,3935,38,management,tertiary,cellular,1,9,222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-09-01,Middle-aged,0,1,0,1,0
3936,3936,34,management,tertiary,cellular,13,5,469,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-13,Middle-aged,0,1,0,1,0
3937,3937,53,housemaid,primary,cellular,15,4,99,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-04-15,Senior,0,0,1,1,0
3938,3938,32,services,secondary,unknown,14,5,297,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
3939,3939,35,blue-collar,secondary,cellular,20,4,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
3940,3940,24,student,secondary,cellular,9,12,390,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-12-09,Young,1,0,0,1,0
3941,3941,58,blue-collar,primary,unknown,29,5,535,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2023-05-29,Senior,0,0,1,0,0
3942,3942,49,management,primary,cellular,11,11,269,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023-11-11,Middle-aged,0,1,0,1,0
3943,3943,45,services,secondary,cellular,20,4,1010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-20,Middle-aged,0,1,0,1,0
3944,3944,55,management,tertiary,cellular,8,8,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-08,Senior,0,0,1,1,0
3945,3945,42,entrepreneur,tertiary,unknown,7,5,650,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2023-05-07,Middle-aged,0,1,0,0,0
3946,3946,28,admin.,secondary,unknown,4,7,53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2023-07-04,Middle-aged,0,1,0,0,0
3947,3947,48,blue-collar,secondary,unknown,4,7,270,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-07-04,Middle-aged,0,1,0,0,0
3948,3948,51,management,tertiary,cellular,18,8,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-18,Senior,0,0,1,1,0
3949,3949,38,housemaid,primary,cellular,26,8,634,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023-08-26,Middle-aged,0,1,0,1,0
3950,3950,27,blue-collar,secondary,unknown,14,5,72,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2023-05-14,Middle-aged,0,1,0,0,0
3951,3951,50,technician,secondary,cellular,17,11,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-11-17,Middle-aged,0,1,0,1,0
3952,3952,44,blue-collar,primary,cellular,12,5,165,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-05-12,Middle-aged,0,1,0,1,0
3953,3953,40,management,tertiary,cellular,19,8,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-08-19,Middle-aged,0,1,0,1,0
3954,3954,29,services,secondary,cellular,18,5,196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-05-18,Middle-aged,0,1,0,1,0
3955,3955,34,services,secondary,cellular,14,7,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-07-14,Middle-aged,0,1,0,1,0
3956,3956,44,self-employed,tertiary,cellular,12,5,897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-05-12,Middle-aged,0,1,0,1,0
3957,3957,50,entrepreneur,tertiary,cellular,31,7,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-07-31,Middle-aged,0,1,0,1,0
3958,3958,34,management,tertiary,cellular,21,11,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-11-21,Middle-aged,0,1,0,1,0
3959,3959,54,retired,primary,unknown,20,6,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2023-06-20,Senior,0,0,1,0,0
3960,3960,34,technician,tertiary,cellular,11,5,490,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2023-05-11,Middle-aged,0,1,0,1,0
3961,3961,34,admin.,tertiary,cellular,30,4,359,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-04-30,Middle-aged,0,1,0,1,0
3962,3962,52,blue-collar,primary,cellular,29,7,213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023-07-29,Senior,0,0,1,1,0
3963,3963,60,unknown,unknown,cellular,4,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-04,Senior,0,0,1,1,0
3964,3964,39,management,secondary,unknown,29,5,587,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-29,Middle-aged,0,1,0,0,0
3965,3965,58,retired,primary,unknown,11,6,199,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2023-06-11,Senior,0,0,1,0,0
3966,3966,41,technician,secondary,cellular,20,8,261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-08-20,Middle-aged,0,1,0,1,0
